time,latitude,longitude,track_ids
2015-11-21 17:01:58,-10.942582,-37.045746,38076
2015-11-21 17:02:05,-10.942583,-37.04575,38076
2015-11-21 17:02:10,-10.942581,-37.04575,38076
2015-11-21 17:02:17,-10.942581,-37.045746,38076
2015-11-21 17:02:23,-10.942581,-37.045746,38076
2015-11-21 17:02:31,-10.942582,-37.045746,38076
2015-11-21 17:02:41,-10.942581,-37.045746,38076
2015-11-21 17:02:47,-10.942581,-37.045746,38076
2015-11-21 17:02:56,-10.942581,-37.045746,38076
2015-11-21 17:03:03,-10.942581,-37.045746,38076
2015-11-21 17:03:09,-10.942581,-37.045746,38076
2015-11-21 17:03:15,-10.942581,-37.045746,38076
2015-11-21 17:03:26,-10.942581,-37.045746,38076
2015-11-21 17:03:32,-10.942581,-37.045746,38076
2015-11-21 17:03:37,-10.942581,-37.045746,38076
2015-11-21 17:03:47,-10.942581,-37.045746,38076
2015-11-21 17:03:54,-10.942581,-37.045746,38076
2015-11-21 17:04:01,-10.942581,-37.045746,38076
2015-11-21 17:04:08,-10.942581,-37.045746,38076
2015-11-21 17:04:13,-10.942581,-37.045746,38076
2015-11-21 17:04:19,-10.942581,-37.045746,38076
2015-11-21 17:04:24,-10.942581,-37.04575,38076
2015-11-23 07:12:10,-10.942581,-37.045742,38079
2015-11-23 07:12:15,-10.942581,-37.045746,38079
2015-11-23 07:12:21,-10.942581,-37.045746,38079
2015-11-23 07:12:31,-10.942581,-37.045746,38079
2015-11-23 07:12:36,-10.942581,-37.045746,38079
2015-11-23 07:12:41,-10.942581,-37.045746,38079
2015-11-23 07:12:49,-10.942581,-37.045746,38079
2015-11-23 07:12:55,-10.94258,-37.045746,38079
2015-11-23 07:13:01,-10.942581,-37.045746,38079
2015-11-23 07:13:07,-10.942581,-37.045746,38079
2015-11-23 07:13:16,-10.94258,-37.045746,38079
2015-11-23 07:13:23,-10.942581,-37.045746,38079
2015-11-23 07:13:29,-10.94258,-37.045746,38079
2015-11-23 07:13:36,-10.942581,-37.045746,38079
2015-11-23 07:13:41,-10.942581,-37.045746,38079
2015-11-23 07:13:49,-10.942581,-37.045746,38079
2015-11-23 07:14:01,-10.942581,-37.045742,38079
2015-11-23 07:14:15,-10.942581,-37.045746,38079
2015-11-23 07:14:25,-10.942581,-37.045746,38079
2015-11-23 07:14:31,-10.942581,-37.045746,38079
2015-11-23 07:14:39,-10.942581,-37.045746,38079
2015-11-23 07:14:47,-10.942581,-37.045746,38079
2015-11-23 07:14:58,-10.942581,-37.045746,38079
2015-11-23 07:15:04,-10.942581,-37.045742,38079
2015-11-23 07:15:12,-10.942581,-37.045746,38079
2015-11-23 07:15:18,-10.942581,-37.045746,38079
2015-11-23 07:15:23,-10.942581,-37.045746,38079
2015-11-23 07:15:32,-10.942581,-37.045746,38079
2015-11-23 07:15:37,-10.942581,-37.045742,38079
2015-11-23 07:15:49,-10.942581,-37.045742,38079
2015-11-23 07:15:54,-10.94258,-37.045746,38079
2015-11-23 07:16:02,-10.942581,-37.045746,38079
2015-11-23 07:16:07,-10.942581,-37.045746,38079
2015-11-23 07:16:18,-10.942581,-37.045746,38079
2015-11-23 07:16:23,-10.94258,-37.045742,38079
2015-11-23 07:16:34,-10.942581,-37.045746,38079
2015-11-23 07:16:40,-10.942581,-37.045742,38079
2015-11-23 07:16:47,-10.942581,-37.045746,38079
2015-11-23 07:16:55,-10.942581,-37.045746,38079
2015-11-23 07:17:01,-10.942581,-37.045746,38079
2015-11-23 14:52:36,-10.942581,-37.045746,38081
2015-11-23 14:52:41,-10.942581,-37.045746,38081
2015-11-23 14:52:46,-10.942581,-37.045746,38081
2015-11-23 14:52:51,-10.942581,-37.045746,38081
2015-11-23 14:52:56,-10.942581,-37.045746,38081
2015-11-23 14:53:02,-10.942581,-37.045742,38081
2015-11-23 14:53:08,-10.942581,-37.045746,38081
2015-11-23 14:53:14,-10.942581,-37.045746,38081
2015-11-23 14:53:20,-10.942581,-37.045746,38081
2015-11-23 14:53:26,-10.942581,-37.045746,38081
2015-11-23 14:53:32,-10.942581,-37.045746,38081
2015-11-23 14:53:38,-10.942581,-37.045746,38081
2015-11-23 14:53:43,-10.942581,-37.045746,38081
2015-11-23 14:53:53,-10.942581,-37.045742,38081
2015-11-23 14:53:58,-10.942581,-37.045746,38081
2015-11-23 14:54:06,-10.942581,-37.045746,38081
2015-11-23 14:54:11,-10.942581,-37.045746,38081
2015-11-23 14:54:17,-10.942581,-37.045746,38081
2015-11-23 14:54:22,-10.942581,-37.045746,38081
2015-11-23 14:54:29,-10.942581,-37.045746,38081
2015-11-23 14:54:36,-10.942581,-37.045746,38081
2015-11-23 14:54:41,-10.942581,-37.045746,38081
2015-11-23 14:54:49,-10.942581,-37.045746,38081
2015-11-23 14:54:57,-10.942581,-37.045746,38081
2015-11-23 14:55:03,-10.942581,-37.045746,38081
2015-11-23 14:55:08,-10.942581,-37.045746,38081
2015-11-23 14:55:13,-10.942581,-37.045746,38081
2015-11-23 14:55:19,-10.942581,-37.045742,38081
2015-11-23 14:55:25,-10.942581,-37.045746,38081
2015-11-23 14:55:31,-10.942581,-37.045746,38081
2015-11-23 14:55:36,-10.942581,-37.045746,38081
2015-11-23 14:55:42,-10.942581,-37.045746,38081
2015-11-23 14:55:48,-10.942581,-37.045746,38081
2015-11-23 14:55:53,-10.942581,-37.045746,38081
2015-11-23 14:55:58,-10.942581,-37.045746,38081
2015-11-23 14:56:03,-10.942581,-37.045746,38081
2015-11-23 14:56:08,-10.942581,-37.045746,38081
2015-11-23 14:56:14,-10.942581,-37.045746,38081
2015-11-23 14:56:19,-10.942581,-37.045746,38081
2015-11-23 14:56:26,-10.942581,-37.045746,38081
2015-11-23 22:14:35,-10.942581,-37.045746,38082
2015-11-23 22:14:42,-10.942583,-37.04575,38082
2015-11-23 22:14:47,-10.942583,-37.04575,38082
2015-11-23 22:14:54,-10.942583,-37.045753,38082
2015-11-23 22:15:00,-10.942583,-37.04575,38082
2015-11-23 22:15:07,-10.942583,-37.045753,38082
2015-11-23 22:15:12,-10.942583,-37.045753,38082
2015-11-23 22:15:17,-10.942583,-37.04575,38082
2015-11-23 22:15:25,-10.942583,-37.045753,38082
2015-11-23 22:15:39,-10.942583,-37.04575,38082
2015-11-23 22:15:47,-10.942583,-37.04575,38082
2015-11-23 22:15:53,-10.942583,-37.045753,38082
2015-11-23 22:16:01,-10.942583,-37.045753,38082
2015-11-23 22:16:07,-10.942583,-37.045753,38082
2015-11-23 22:16:13,-10.942583,-37.04575,38082
2015-11-23 22:16:18,-10.942583,-37.04575,38082
2015-11-23 22:16:23,-10.942582,-37.04575,38082
2015-11-23 22:16:28,-10.942583,-37.04575,38082
2015-11-23 22:16:44,-10.942583,-37.04575,38082
2015-11-23 22:16:51,-10.942583,-37.045753,38082
2015-11-23 22:16:59,-10.942583,-37.04575,38082
2015-11-23 22:17:04,-10.942583,-37.045746,38082
2015-11-23 22:17:11,-10.942583,-37.04575,38082
2015-11-23 22:17:17,-10.942583,-37.045753,38082
2015-11-23 22:17:25,-10.942583,-37.045753,38082
2015-11-23 22:17:31,-10.942583,-37.04575,38082
2015-11-23 22:17:37,-10.942583,-37.04575,38082
2015-11-23 22:17:42,-10.942583,-37.04575,38082
2015-11-23 22:17:50,-10.942583,-37.04575,38082
2015-11-23 22:17:59,-10.942583,-37.04575,38082
2015-11-23 22:18:06,-10.942583,-37.045753,38082
2015-11-23 22:18:11,-10.942583,-37.045753,38082
2015-11-23 22:18:22,-10.942583,-37.045753,38082
2015-11-23 22:18:27,-10.942583,-37.04575,38082
2015-11-23 22:18:32,-10.942583,-37.04575,38082
2015-11-23 22:18:44,-10.942583,-37.045753,38082
2015-11-23 22:18:50,-10.942583,-37.04575,38082
2015-11-23 22:18:58,-10.942583,-37.045753,38082
2015-11-23 22:19:07,-10.942583,-37.045753,38082
2015-11-23 22:19:12,-10.942583,-37.045753,38082
